Apf(S=0.0) Apf(S=0.1) Apf(S=0.2) Apf(S=0.3) Apf(S=0.4) Apf(S=0.5) Apf(S=0.6) Apf(S=0.7) Apf(S=0.8) Apf(S=0.9) Apf(S=1.0) Apf(S=1.1) Apf(S=1.2) Apf(S=1.3) Apf(S=1.4) Apf(S=1.5) Apf(S=1.6) Apf(S=1.7) Apf(S=1.8) Apf(S=1.9) Apf(S=2.0)
0.62376    0.56286    0.50850    0.45992    0.41644    0.37746    0.34249    0.31106    0.28278    0.25731    0.23435    0.21363    0.19490    0.17796    0.16263    0.14873    0.13613    0.12470    0.11430    0.10485    0.09625
0.62485    0.56385    0.50941    0.46075    0.41720    0.37816    0.34313    0.31165    0.28332    0.25781    0.23481    0.21405    0.19529    0.17832    0.16296    0.14904    0.13642    0.12496    0.11454    0.10508    0.09646
0.62592    0.56483    0.51031    0.46158    0.41796    0.37886    0.34377    0.31223    0.28386    0.25831    0.23527    0.21447    0.19568    0.17868    0.16329    0.14935    0.13670    0.12522    0.11479    0.10530    0.09667
0.62698    0.56580    0.51120    0.46240    0.41871    0.37955    0.34440    0.31281    0.28440    0.25880    0.23572    0.21489    0.19606    0.17903    0.16362    0.14965    0.13698    0.12547    0.11502    0.10552    0.09687
0.62803    0.56677    0.51209    0.46321    0.41945    0.38023    0.34503    0.31339    0.28493    0.25929    0.23617    0.21530    0.19644    0.17938    0.16394    0.14995    0.13725    0.12573    0.11526    0.10574    0.09708
0.62907    0.56772    0.51296    0.46401    0.42019    0.38091    0.34565    0.31396    0.28545    0.25977    0.23661    0.21571    0.19682    0.17973    0.16426    0.15024    0.13753    0.12598    0.11550    0.10596    0.09728
0.63011    0.56867    0.51383    0.46481    0.42092    0.38158    0.34626    0.31453    0.28597    0.26025    0.23706    0.21612    0.19719    0.18008    0.16458    0.15054    0.13780    0.12624    0.11573    0.10617    0.09748
0.63113    0.56961    0.51469    0.46559    0.42164    0.38224    0.34688    0.31509    0.28649    0.26073    0.23749    0.21652    0.19757    0.18042    0.16490    0.15083    0.13807    0.12649    0.11596    0.10639    0.09768
0.63214    0.57054    0.51554    0.46638    0.42236    0.38290    0.34748    0.31565    0.28700    0.26120    0.23793    0.21692    0.19794    0.18076    0.16522    0.15112    0.13834    0.12674    0.11619    0.10660    0.09787
0.63315    0.57146    0.51639    0.46715    0.42307    0.38356    0.34808    0.31620    0.28751    0.26167    0.23836    0.21732    0.19830    0.18110    0.16553    0.15141    0.13861    0.12698    0.11642    0.10681    0.09807
0.63414    0.57237    0.51722    0.46792    0.42378    0.38421    0.34868    0.31675    0.28802    0.26213    0.23879    0.21771    0.19867    0.18144    0.16584    0.15170    0.13887    0.12723    0.11665    0.10703    0.09827
0.63513    0.57327    0.51806    0.46868    0.42448    0.38485    0.34927    0.31729    0.28852    0.26259    0.23921    0.21811    0.19903    0.18177    0.16615    0.15199    0.13914    0.12747    0.11687    0.10723    0.09846
0.63611    0.57417    0.51888    0.46944    0.42518    0.38549    0.34986    0.31783    0.28902    0.26305    0.23964    0.21850    0.19939    0.18211    0.16645    0.15227    0.13940    0.12772    0.11710    0.10744    0.09865
0.63708    0.57506    0.51970    0.47019    0.42586    0.38612    0.35044    0.31837    0.28951    0.26351    0.24006    0.21888    0.19975    0.18243    0.16676    0.15255    0.13966    0.12796    0.11732    0.10765    0.09885
0.63804    0.57594    0.52051    0.47094    0.42655    0.38675    0.35102    0.31890    0.29000    0.26396    0.24047    0.21927    0.20010    0.18276    0.16706    0.15283    0.13992    0.12820    0.11754    0.10786    0.09904
0.63899    0.57682    0.52131    0.47167    0.42723    0.38737    0.35159    0.31943    0.29049    0.26441    0.24089    0.21965    0.20045    0.18309    0.16736    0.15311    0.14018    0.12844    0.11776    0.10806    0.09923
0.63993    0.57769    0.52211    0.47241    0.42790    0.38799    0.35216    0.31996    0.29097    0.26485    0.24130    0.22003    0.20080    0.18341    0.16766    0.15338    0.14043    0.12867    0.11798    0.10826    0.09941
0.64087    0.57855    0.52290    0.47313    0.42857    0.38861    0.35273    0.32048    0.29145    0.26529    0.24170    0.22040    0.20115    0.18373    0.16796    0.15366    0.14069    0.12891    0.11820    0.10846    0.09960
0.64180    0.57940    0.52368    0.47385    0.42923    0.38922    0.35329    0.32099    0.29193    0.26573    0.24211    0.22078    0.20150    0.18405    0.16825    0.15393    0.14094    0.12914    0.11842    0.10867    0.09979
0.64272    0.58025    0.52446    0.47457    0.42989    0.38982    0.35385    0.32151    0.29240    0.26617    0.24251    0.22115    0.20184    0.18437    0.16854    0.15420    0.14119    0.12937    0.11863    0.10886    0.09997
0.64364    0.58109    0.52523    0.47528    0.43054    0.39043    0.35440    0.32202    0.29287    0.26660    0.24291    0.22152    0.20218    0.18468    0.16884    0.15447    0.14144    0.12960    0.11885    0.10906    0.10016
0.64454    0.58192    0.52600    0.47599    0.43119    0.39102    0.35495    0.32252    0.29334    0.26703    0.24331    0.22188    0.20252    0.18499    0.16912    0.15474    0.14169    0.12983    0.11906    0.10926    0.10034
0.64544    0.58275    0.52676    0.47669    0.43184    0.39162    0.35550    0.32303    0.29380    0.26746    0.24370    0.22225    0.20285    0.18531    0.16941    0.15501    0.14193    0.13006    0.11927    0.10946    0.10052
0.64634    0.58357    0.52752    0.47738    0.43248    0.39220    0.35604    0.32353    0.29426    0.26789    0.24409    0.22261    0.20319    0.18561    0.16970    0.15527    0.14218    0.13029    0.11948    0.10965    0.10070
0.64722    0.58439    0.52827    0.47807    0.43311    0.39279    0.35658    0.32402    0.29472    0.26831    0.24448    0.22297    0.20352    0.18592    0.16998    0.15553    0.14242    0.13051    0.11969    0.10985    0.10088
0.64810    0.58520    0.52901    0.47876    0.43374    0.39337    0.35711    0.32452    0.29517    0.26873    0.24487    0.22333    0.20385    0.18623    0.17027    0.15579    0.14266    0.13074    0.11990    0.11004    0.10106
0.64898    0.58600    0.52975    0.47944    0.43437    0.39395    0.35764    0.32501    0.29562    0.26914    0.24526    0.22368    0.20418    0.18653    0.17055    0.15605    0.14290    0.13096    0.12011    0.11023    0.10124
0.64984    0.58680    0.53048    0.48011    0.43499    0.39452    0.35817    0.32549    0.29607    0.26956    0.24564    0.22404    0.20451    0.18683    0.17083    0.15631    0.14314    0.13118    0.12031    0.11042    0.10142
0.65070    0.58759    0.53121    0.48078    0.43561    0.39509    0.35870    0.32598    0.29652    0.26997    0.24602    0.22439    0.20483    0.18713    0.17110    0.15657    0.14338    0.13141    0.12052    0.11061    0.10159
0.65155    0.58837    0.53193    0.48145    0.43622    0.39565    0.35922    0.32646    0.29696    0.27038    0.24640    0.22474    0.20515    0.18743    0.17138    0.15683    0.14362    0.13163    0.12072    0.11080    0.10177
0.65240    0.58915    0.53265    0.48211    0.43683    0.39621    0.35974    0.32693    0.29740    0.27079    0.24677    0.22508    0.20547    0.18773    0.17165    0.15708    0.14386    0.13184    0.12092    0.11099    0.10195
0.65324    0.58993    0.53336    0.48276    0.43743    0.39677    0.36025    0.32741    0.29784    0.27119    0.24715    0.22543    0.20579    0.18802    0.17193    0.15733    0.14409    0.13206    0.12113    0.11118    0.10212
0.65408    0.59069    0.53407    0.48342    0.43804    0.39733    0.36076    0.32788    0.29827    0.27159    0.24752    0.22577    0.20611    0.18832    0.17220    0.15759    0.14432    0.13228    0.12133    0.11136    0.10229
0.65490    0.59146    0.53478    0.48407    0.43863    0.39788    0.36127    0.32835    0.29871    0.27199    0.24789    0.22611    0.20643    0.18861    0.17247    0.15784    0.14456    0.13249    0.12153    0.11155    0.10246
0.65573    0.59222    0.53547    0.48471    0.43923    0.39842    0.36177    0.32881    0.29914    0.27239    0.24825    0.22645    0.20674    0.18890    0.17274    0.15809    0.14479    0.13271    0.12173    0.11173    0.10264
